y_tile,x_tile
108077,61590
108077,61591
108077,61592
108077,61593
108077,61594
108077,61595
108077,61596
108077,61597
108077,61598
108077,61599
108077,61600
108077,61601
108077,61602
108077,61603
108077,61604
108077,61605
108077,61606
108077,61607
108077,61608
108077,61609
108077,61610
108077,61611
108077,61612
108077,61613
108077,61755
108077,61756
108077,61757
108077,61758
108077,61759
108077,61760
108077,61761
108077,61762
108077,61763
108077,61764
108077,61765
108077,61766
108077,61767
108077,61768
108077,61769
108077,61770
108077,61771
108077,61772
108077,61773
108077,61774
108077,61775
108077,61776
108077,61777
108077,61778
108077,61779
108077,61780
108077,61781
108077,61782
108078,61236
108078,61237
108078,61238
108078,61239
108078,61240
108078,61241
108078,61242
108078,61245
108078,61493
108078,61494
108078,61508
108078,61509
108078,61547
108078,61548
108078,61549
108078,61550
108078,61551
108078,61552
108078,61553
108078,61554
108078,61555
108078,61556
108078,61557
108078,61558
108078,61559
108078,61560
108078,61561
108078,61562
108078,61563
108078,61564
108078,61565
108078,61566
108078,61567
108078,61568
108078,61569
108078,61570
108078,61571
108078,61572
108078,61573
108078,61574
108078,61575
108078,61576
108078,61577
108078,61578
108078,61579
108078,61580
108078,61581
108078,61582
108078,61583
108078,61584
