y_tile,x_tile,CBG Code
105578,45819,60730170523
105578,45820,60730170513
105578,45821,60730170513
105578,45822,60730170513
105578,45824,60730170142
105578,45825,60730170142
105578,45826,60730170142
105578,45827,60730170142
105578,45831,60730170142
105579,45819,60730170523
105579,45820,60730170513
105579,45821,60730170513
105579,45822,60730170513
105579,45823,60730170142
105579,45824,60730170142
105579,45825,60730170142
105579,45826,60730170142
105579,45827,60730170142
105579,45828,60730170142
105579,45829,60730170142
105579,45830,60730170142
105579,45831,60730170142
105579,45832,60730170142
105580,45818,60730170523
105580,45819,60730170523
105580,45820,60730170513
105580,45821,60730170513
105580,45822,60730170513
105580,45823,60730170513
105580,45824,60730170142
105580,45825,60730170142
105581,45814,60730170691
105581,45815,60730170691
105581,45816,60730170691
105581,45817,60730170523
105581,45818,60730170523
105581,45819,60730170513
105581,45820,60730170513
105581,45821,60730170513
105581,45822,60730170513
105581,45823,60730170513
105581,45824,60730170513
105581,45825,60730170513
105582,45812,60730170691
105582,45813,60730170691
105582,45814,60730170691
105582,45815,60730170691
105582,45816,60730170691
105582,45817,60730170523
105582,45818,60730170523
105582,45819,60730170513
105582,45820,60730170513
105583,45811,60730170691
105583,45812,60730170691
105583,45813,60730170691
105583,45814,60730170691
105583,45815,60730170691
105583,45816,60730170691
105583,45817,60730170523
105583,45818,60730170523
105584,45811,60730170691
105584,45812,60730170691
105584,45813,60730170691
105584,45814,60730170691
105584,45815,60730170691
105584,45816,60730170523
105584,45817,60730170523
105584,45818,60730170523
105584,45819,60730170523
105584,45829,60730170512
105584,45830,60730170512
105584,45831,60730170512
105585,45751,60730170612
105585,45752,60730170612
105585,45753,60730170611
105585,45754,60730170611
105585,45755,60730170611
105585,45756,60730170611
105585,45757,60730170611
105585,45758,60730170611
105585,45759,60730170611
105585,45760,60730170611
105585,45810,60730170691
105585,45816,60730170523
105585,45817,60730170523
105585,45818,60730170523
105585,45819,60730170523
105585,45820,60730170521
105585,45828,60730170512
105585,45829,60730170512
105585,45830,60730170512
105585,45831,60730170512
105585,45832,60730170512
105585,45833,60730170512
105586,45751,60730170612
105586,45752,60730170612
105586,45753,60730170611
105586,45754,60730170611
105586,45755,60730170611
105586,45756,60730170611
105586,45757,60730170611
105586,45758,60730170611
105586,45759,60730170611
105586,45760,60730170611
105586,45761,60730170611
105586,45816,60730170523
105586,45817,60730170523
105586,45819,60730170521
105586,45820,60730170521
105586,45821,60730170521
105586,45822,60730170521
105586,45828,60730170512
105586,45829,60730170512
105586,45830,60730170512
105586,45831,60730170512
105586,45832,60730170512
105586,45833,60730170512
105587,45751,60730170612
105587,45752,60730170612
105587,45753,60730170611
105587,45754,60730170611
105587,45755,60730170611
105587,45816,60730170524
105587,45817,60730170524
105587,45819,60730170521
105587,45820,60730170521
105587,45821,60730170521
105587,45822,60730170521
105587,45823,60730170521
105587,45829,60730170512
105587,45830,60730170512
105587,45831,60730170512
105587,45832,60730170512
105588,45752,60730170622
105588,45753,60730170622
105588,45754,60730170622
105588,45755,60730170622
105588,45756,60730170622
105588,45816,60730170524
105588,45817,60730170524
105588,45820,60730170521
105588,45821,60730170521
105588,45822,60730170521
105588,45823,60730170521
105588,45824,60730170521
105588,45825,60730170521
105588,45829,60730170512
105589,45752,60730170622
105589,45753,60730170622
105589,45754,60730170622
105589,45755,60730170622
105589,45756,60730170622
105589,45757,60730170622
105589,45758,60730170622
105589,45816,60730170524
105589,45821,60730170521
105589,45822,60730170521
105589,45823,60730170521
105589,45824,60730170521
105590,45752,60730170622
105590,45753,60730170622
105590,45754,60730170622
105590,45755,60730170622
105590,45756,60730170622
105590,45757,60730170622
105590,45758,60730170622
105590,45815,60730170524
105590,45816,60730170524
105590,45827,60730170511
105590,45832,60730170511
105591,45752,60730170622
105591,45815,60730170524
105591,45816,60730170524
105591,45817,60730170524
105591,45827,60730170511
105591,45828,60730170511
105591,45829,60730170511
105591,45830,60730170511
105591,45831,60730170511
105592,45804,60730170341
105592,45812,60730170341
105592,45815,60730170524
105592,45816,60730170524
105592,45817,60730170524
105592,45826,60730170511
105592,45827,60730170511
105592,45828,60730170511
105592,45829,60730170511
105592,45830,60730170511
105592,45831,60730170511
105593,45795,60730170333
105593,45796,60730170333
105593,45797,60730170333
105593,45798,60730170333
105593,45799,60730170333
105593,45800,60730170333
105593,45801,60730170333
105593,45802,60730170333
105593,45803,60730170333
105593,45804,60730170341
105593,45805,60730170341
105593,45806,60730170341
105593,45807,60730170341
105593,45808,60730170341
105593,45809,60730170341
105593,45810,60730170341
105593,45811,60730170341
105593,45812,60730170341
105593,45813,60730170341
105593,45814,60730170561
105593,45815,60730170524
105593,45816,60730170524
105593,45817,60730170524
105593,45818,60730170524
