y_tile,x_tile,CBG Code
105635,60598,481130136092
105635,60599,481130136092
105636,60582,481130136081
105636,60583,481130136081
105636,60584,481130136081
105636,60585,481130136081
105636,60586,481130136081
105636,60587,481130136081
105636,60588,481130136081
105636,60595,481130136092
105636,60596,481130136092
105636,60597,481130136092
105636,60598,481130136092
105636,60599,481130136092
105637,60595,481130136092
105637,60596,481130136092
105637,60597,481130136092
105637,60598,481130136092
105637,60599,481130136092
105638,60595,481130136092
105638,60596,481130136092
105638,60597,481130136092
105638,60598,481130136092
105638,60599,481130136092
105642,60813,483970401011
105643,60596,481130136102
105643,60597,481130136102
105643,60598,481130136102
105643,60599,481130136102
105643,60810,483970401011
105643,60811,483970401011
105643,60812,483970401011
105643,60813,483970401011
105643,60814,483970401011
105643,60815,483970401011
105644,60586,481130136082
105644,60587,481130136082
105644,60588,481130136082
105644,60589,481130136082
105644,60590,481130136082
105644,60591,481130136082
105644,60592,481130136082
105644,60593,481130136082
105644,60594,481130136102
105644,60595,481130136102
105644,60596,481130136102
105644,60597,481130136102
105644,60598,481130136102
105644,60599,481130136102
105644,60600,481130136102
105644,60601,481130136102
105644,60602,481130136102
105644,60603,481130136102
105644,60604,481130136102
105644,60605,481130136101
105644,60606,481130136101
105644,60808,483970401011
105644,60809,483970401011
105644,60810,483970401011
105644,60811,483970401011
105644,60812,483970401011
105644,60813,483970401011
105644,60814,483970401011
105644,60815,483970401011
105645,60582,481130136082
105645,60583,481130136082
105645,60584,481130136082
105645,60585,481130136082
105645,60586,481130136082
105645,60587,481130136082
105645,60588,481130136082
105645,60589,481130136082
105645,60590,481130136082
105645,60591,481130136082
105645,60592,481130136082
105645,60593,481130136082
105645,60594,481130136102
105645,60595,481130136102
105645,60596,481130136102
105645,60597,481130136102
105645,60598,481130136102
105645,60604,481130136101
105645,60605,481130136101
105645,60606,481130136101
105645,60806,483970401011
105645,60807,483970401011
105645,60808,483970401011
105645,60809,483970401011
105645,60810,483970401011
105646,60603,481130136101
105646,60604,481130136101
105646,60605,481130136101
105646,60606,481130136101
105647,60601,481130136101
105647,60602,481130136101
105647,60603,481130136101
105647,60604,481130136101
105647,60605,481130136101
105647,60606,481130136101
105648,60575,481130136152
105648,60576,481130136152
105648,60577,481130136152
105648,60578,481130136152
105648,60579,481130136152
105648,60580,481130136152
105648,60581,481130136152
105648,60601,481130136101
105648,60602,481130136101
105648,60603,481130136101
105648,60604,481130136101
105648,60605,481130136101
105649,60575,481130136152
105649,60576,481130136152
105649,60577,481130136152
105649,60578,481130136152
105649,60579,481130136152
105649,60580,481130136152
105649,60581,481130136152
105649,60594,481130136103
105649,60595,481130136103
105650,60575,481130136152
105650,60576,481130136152
105650,60577,481130136152
105650,60578,481130136152
105650,60579,481130136152
105650,60580,481130136152
105650,60594,481130136103
105650,60595,481130136103
105650,60596,481130136103
105651,60594,481130136103
105651,60595,481130136103
105651,60596,481130136103
105651,60597,481130136103
105651,60598,481130136103
105651,60648,481130190181
105651,60649,481130190181
105651,60650,481130190181
105651,60651,481130190181
105651,60652,481130190181
105652,60594,481130136103
105652,60595,481130136103
105652,60596,481130136103
105652,60597,481130136103
105652,60598,481130136103
105652,60599,481130136103
105652,60600,481130136103
105652,60601,481130136103
105652,60648,481130190181
105652,60649,481130190181
105652,60650,481130190181
105652,60651,481130190181
105652,60652,481130190181
105653,60594,481130136103
105653,60595,481130136103
105653,60648,481130190181
105653,60649,481130190181
105653,60650,481130190181
105653,60651,481130190181
105653,60652,481130190181
105654,60648,481130190181
105654,60649,481130190181
105654,60650,481130190181
105654,60651,481130190181
105654,60652,481130190181
105656,60556,481130096032
105656,60557,481130096032
105656,60558,481130096032
105656,60559,481130096032
105656,60560,481130096032
105656,60561,481130096032
105656,60562,481130096032
105656,60563,481130096032
105656,60564,481130096032
105656,60565,481130096032
105656,60566,481130096032
105656,60567,481130096032
105656,60568,481130096032
105656,60569,481130096032
105657,60557,481130096032
105657,60558,481130096032
105657,60559,481130096032
105657,60560,481130096032
105657,60561,481130096032
105657,60562,481130096032
105658,60617,481130190163
105658,60618,481130190163
105658,60619,481130190163
105658,60620,481130190163
105658,60621,481130190163
105658,60622,481130190163
105658,60623,481130190163
105658,60624,481130190163
105658,60625,481130190163
105658,60626,481130190163
105658,60627,481130190163
105659,60557,481130096031
105659,60558,481130096031
105659,60559,481130096031
105659,60560,481130096031
105659,60561,481130096031
105659,60562,481130096031
105659,60563,481130096033
105659,60564,481130096033
105659,60565,481130096033
105659,60566,481130096033
105659,60576,481130096042
105659,60577,481130096042
105659,60578,481130096042
105659,60579,481130096042
105659,60580,481130096042
105659,60581,481130096042
105659,60619,481130190163
105659,60620,481130190163
105659,60621,481130190163
105659,60622,481130190163
105659,60623,481130190163
105659,60624,481130190163
105659,60625,481130190163
105659,60626,481130190163
105660,60548,481130096083
105660,60549,481130096083
105660,60557,481130096031
105660,60558,481130096031
105660,60559,481130096031
105660,60560,481130096031
105660,60561,481130096031
105660,60562,481130096031
105660,60563,481130096033
105660,60564,481130096033
105660,60565,481130096033
105660,60566,481130096033
105660,60567,481130096033
105660,60568,481130096033
105660,60569,481130096033
105660,60570,481130096033
105660,60576,481130096042
105660,60577,481130096042
105660,60578,481130096042
105660,60579,481130096042
105660,60580,481130096042
105660,60581,481130096042
105660,60621,481130190163
105661,60546,481130096083
105661,60547,481130096083
105661,60548,481130096083
105661,60549,481130096083
105661,60557,481130096031
105661,60558,481130096031
105661,60559,481130096031
105661,60560,481130096031
105661,60561,481130096031
105661,60562,481130096031
105661,60563,481130096033
105661,60564,481130096033
105661,60565,481130096033
105661,60566,481130096033
105661,60567,481130096033
105661,60568,481130096033
105661,60569,481130096033
105661,60570,481130096033
105661,60576,481130096042
105661,60577,481130096042
105661,60578,481130096042
