y_tile,x_tile,CBG Code
108183,61624,482012404004
108183,61625,482012404004
108183,61770,482012520012
108183,61771,482012520012
108184,61577,482015502022
108184,61580,482015502022
108184,61581,482015502022
108184,61582,482015502022
108184,61618,482012404004
108184,61625,482012404004
108184,61630,482012404004
108184,61769,482012520012
108184,61770,482012520012
108184,61771,482012520012
108185,61405,482015522002
108185,61408,482015522002
108185,61409,482015522002
108185,61522,482015514004
108185,61577,482015502022
108185,61579,482015502022
108185,61580,482015502022
108185,61618,482012404004
108185,61768,482012520012
108185,61769,482012520012
108185,61770,482012520012
108185,61771,482012520012
108186,61405,482015522002
108186,61407,482015522002
108186,61408,482015522002
108186,61409,482015522002
108186,61410,482015522002
108186,61504,482015514004
108186,61522,482015514004
108186,61577,482015502022
108186,61578,482015502022
108186,61579,482015502022
108186,61767,482012520012
