City Name,CBG Code,Year,Median Household Income,Population Above Poverty,Population Below Poverty,Population With A Ratio Of Income To Poverty Level Below 0.5,Population With A Ratio Of Income To Poverty Level Between 0.5 And 0.99
New York city,360850170071,2021,95417,2643,166,158,8
New York city,360850170072,2021,94089,1362,125,35,90
New York city,360850170091,2021,86250,1334,0,0,0
New York city,360850170092,2021,132788,2303,85,0,85
New York city,360850170093,2021,77399,1416,48,39,9
New York city,360850170111,2021,97465,2006,415,304,111
New York city,360850170112,2021,150331,2469,0,0,0
New York city,360850170121,2021,82639,1642,127,63,64
New York city,360850170122,2021,116667,1679,106,2,104
New York city,360850170123,2021,94018,732,78,48,30
New York city,360850173001,2021,69643,1310,96,81,15
New York city,360850173002,2021,27234,732,234,66,168
New York city,360850176001,2021,192361,977,30,30,0
New York city,360850176002,2021,137375,1037,31,31,0
New York city,360850176003,2021,164000,1502,91,44,47
New York city,360850176004,2021,131944,1256,39,24,15
New York city,360850181001,2021,14717,191,207,11,196
New York city,360850181002,2021,99647,1707,8,8,0
New York city,360850181003,2021,234904,837,2,2,0
New York city,360850187011,2021,123333,773,95,53,42
New York city,360850187012,2021,121914,965,92,15,77
New York city,360850189011,2021,120395,1616,38,38,0
New York city,360850189012,2021,89609,1068,26,0,26
New York city,360850189021,2021,105682,1581,356,44,312
New York city,360850189022,2021,132857,2494,73,58,15
New York city,360850189023,2021,67841,987,786,23,763
New York city,360850197001,2021,102552,971,19,11,8
New York city,360850197002,2021,87083,715,135,111,24
New York city,360850198001,2021,74286,1212,16,16,0
New York city,360850198002,2021,222639,1424,0,0,0
New York city,360850198004,2021,74834,2387,508,183,325
New York city,360850201001,2021,81895,1499,426,236,190
New York city,360850201002,2021,150750,626,66,58,8
New York city,360850201003,2021,126346,1104,48,0,48
New York city,360850208031,2021,107813,2031,557,48,509
New York city,360850208032,2021,192917,2306,28,24,4
New York city,360850208033,2021,187550,1291,38,0,38
New York city,360850208041,2021,94444,2587,31,3,28
New York city,360850208042,2021,80929,2106,71,32,39
New York city,360850208043,2021,105625,1159,101,74,27
New York city,360850213001,2021,71125,745,47,38,9
New York city,360850213002,2021,73073,558,364,75,289
New York city,360850213003,2021,113482,1226,208,173,35
New York city,360850213004,2021,128942,1209,117,85,32
New York city,360850223001,2021,56527,1402,113,102,11
New York city,360850223002,2021,60417,798,452,327,125
New York city,360850231001,2021,68250,1948,349,164,185
New York city,360850231002,2021,123884,1329,86,32,54
New York city,360850239001,2021,89955,1830,354,2,352
New York city,360850239002,2021,55283,1305,215,55,160
New York city,360850244011,2021,130410,1659,144,45,99
New York city,360850244012,2021,98409,2067,55,2,53
New York city,360850244013,2021,119406,1743,36,36,0
New York city,360850244021,2021,121929,2660,64,15,49
New York city,360850244022,2021,88051,2234,70,49,21
New York city,360850247001,2021,53036,1051,269,114,155
New York city,360850247002,2021,123300,1463,96,96,0
New York city,360850248002,2021,152656,1527,42,42,0
New York city,360850248003,2021,116940,2028,70,9,61
New York city,360850251001,2021,114141,1452,94,76,18
New York city,360850251002,2021,110057,1995,0,0,0
New York city,360850251003,2021,121389,2433,28,28,0
New York city,360850273021,2021,75375,2357,435,15,420
New York city,360850273022,2021,88571,1091,265,60,205
New York city,360850277021,2021,84683,2000,250,16,234
New York city,360850277022,2021,67424,1774,168,62,106
New York city,360850277042,2021,80000,2327,325,188,137
New York city,360850277051,2021,90972,2574,410,165,245
New York city,360850277052,2021,111944,1242,79,79,0
New York city,360850277053,2021,90969,1964,101,15,86
New York city,360850277062,2021,117188,962,50,13,37
New York city,360850279001,2021,153875,1133,44,30,14
New York city,360850279002,2021,101964,615,70,38,32
New York city,360850291021,2021,56159,521,36,21,15
New York city,360850291022,2021,102159,2451,314,117,197
New York city,360850291041,2021,138393,1670,151,38,113
New York city,360850291043,2021,66420,1397,47,47,0
New York city,360850291044,2021,127768,1505,259,243,16
New York city,360850303011,2021,92641,3625,146,107,39
New York city,360850303012,2021,99931,1825,25,21,4
New York city,360850303021,2021,103281,841,303,47,256
New York city,360850303022,2021,86848,2603,588,247,341
New York city,360850303023,2021,69770,1959,344,293,51
New York city,360850319011,2021,13759,1164,1229,862,367
New York city,360850319012,2021,133917,993,0,0,0
New York city,360850319021,2021,14737,750,879,624,255
New York city,360850319022,2021,149853,1405,256,170,86
New York city,360850319023,2021,144931,1885,100,34,66
New York city,360850323001,2021,86471,1027,78,46,32
Philadelphia city,421010002001,2021,42308,1714,488,290,198
Philadelphia city,421010003001,2021,86837,1031,83,32,51
Philadelphia city,421010003002,2021,77688,183,5,0,5
Philadelphia city,421010004011,2021,108107,752,96,54,42
Philadelphia city,421010005001,2021,37500,379,217,126,91
Philadelphia city,421010006001,2021,125737,868,59,43,16
Philadelphia city,421010008011,2021,34233,370,46,15,31
Philadelphia city,421010008031,2021,62734,603,150,150,0
Philadelphia city,421010008032,2021,73229,729,61,40,21
Philadelphia city,421010008034,2021,151458,437,0,0,0
Philadelphia city,421010009011,2021,54583,783,294,189,105
Philadelphia city,421010009012,2021,40583,773,223,192,31
Philadelphia city,421010009021,2021,64276,1176,240,39,201
Philadelphia city,421010009022,2021,83125,819,55,29,26
Philadelphia city,421010010011,2021,161203,974,114,101,13
Philadelphia city,421010010021,2021,109500,1242,59,37,22
Philadelphia city,421010010022,2021,194417,834,0,0,0
Philadelphia city,421010011011,2021,103750,643,90,34,56
Philadelphia city,421010011012,2021,40729,956,183,71,112
Philadelphia city,421010011013,2021,39085,1023,412,167,245
Philadelphia city,421010011014,2021,70662,423,137,103,34
Philadelphia city,421010011021,2021,111563,1567,136,98,38
Philadelphia city,421010011022,2021,68715,322,0,0,0
Philadelphia city,421010012011,2021,141406,657,45,12,33
Philadelphia city,421010012012,2021,155943,1439,90,85,5
Philadelphia city,421010012013,2021,105042,832,43,28,15
Philadelphia city,421010012014,2021,105809,975,162,162,0
Philadelphia city,421010014001,2021,156333,1291,57,49,8
Philadelphia city,421010014002,2021,106111,750,43,43,0
Philadelphia city,421010014003,2021,76875,1730,335,218,117
Philadelphia city,421010015001,2021,66290,775,31,14,17
Philadelphia city,421010015002,2021,107292,2242,146,69,77
Philadelphia city,421010016001,2021,134659,1066,92,40,52
Philadelphia city,421010016002,2021,164583,1122,69,28,41
Philadelphia city,421010017001,2021,110272,1082,7,7,0
Philadelphia city,421010017002,2021,149188,1827,113,77,36
Philadelphia city,421010018001,2021,103125,2221,128,88,40
Philadelphia city,421010018002,2021,93606,931,19,0,19
Philadelphia city,421010019001,2021,139906,1135,20,0,20
Philadelphia city,421010019002,2021,168359,1415,201,45,156
Philadelphia city,421010019003,2021,83565,1027,246,52,194
Philadelphia city,421010020001,2021,94393,1109,180,4,176
Philadelphia city,421010020002,2021,30804,662,53,37,16
Philadelphia city,421010021001,2021,66548,691,76,46,30
Philadelphia city,421010021002,2021,98500,1450,164,55,109
Philadelphia city,421010022001,2021,74129,503,228,220,8
Philadelphia city,421010022002,2021,70427,696,59,34,25
Philadelphia city,421010022003,2021,43909,725,210,32,178
Philadelphia city,421010023001,2021,74896,1114,41,10,31
Philadelphia city,421010023002,2021,95859,1680,142,47,95
Philadelphia city,421010024001,2021,117500,708,42,13,29
Philadelphia city,421010024002,2021,135139,1060,130,124,6
Philadelphia city,421010024003,2021,66313,694,199,70,129
Philadelphia city,421010024004,2021,82606,768,246,18,228
Philadelphia city,421010025001,2021,59306,1213,150,91,59
Philadelphia city,421010025002,2021,175446,842,50,17,33
Philadelphia city,421010025003,2021,72625,578,110,110,0
Philadelphia city,421010025004,2021,48402,950,513,234,279
Philadelphia city,421010027011,2021,60608,1640,405,58,347
Philadelphia city,421010027012,2021,93884,1738,116,61,55
Philadelphia city,421010027021,2021,69006,1975,213,192,21
Philadelphia city,421010027022,2021,101477,2170,126,79,47
Philadelphia city,421010028011,2021,66985,1493,405,260,145
Philadelphia city,421010028012,2021,67222,2114,488,132,356
Philadelphia city,421010028021,2021,118958,1259,240,83,157
Philadelphia city,421010028022,2021,70850,1906,424,27,397
Philadelphia city,421010028023,2021,65800,1472,230,33,197
Philadelphia city,421010029001,2021,88958,1000,201,132,69
Philadelphia city,421010029002,2021,68000,559,24,24,0
Philadelphia city,421010029003,2021,77697,2133,179,0,179
Philadelphia city,421010030012,2021,53654,318,135,90,45
Philadelphia city,421010030013,2021,61875,810,76,47,29
Philadelphia city,421010030014,2021,63813,695,236,16,220
Philadelphia city,421010030015,2021,41250,319,76,54,22
Philadelphia city,421010030021,2021,73925,1217,77,51,26
Philadelphia city,421010030023,2021,91611,428,211,203,8
Philadelphia city,421010030024,2021,44904,468,121,26,95
Philadelphia city,421010031001,2021,91300,1292,56,27,29
Philadelphia city,421010031002,2021,78875,410,418,405,13
Philadelphia city,421010031003,2021,26513,342,170,166,4
Philadelphia city,421010031005,2021,73279,1040,63,23,40
Philadelphia city,421010032001,2021,85000,726,43,15,28
Philadelphia city,421010032003,2021,32721,653,67,26,41
Philadelphia city,421010032004,2021,26759,379,202,139,63
Philadelphia city,421010032005,2021,45321,263,72,0,72
Philadelphia city,421010032006,2021,51292,681,148,0,148
Philadelphia city,421010033001,2021,24096,819,754,204,550
Philadelphia city,421010033002,2021,121250,343,244,65,179
Philadelphia city,421010033003,2021,63715,702,33,33,0
Philadelphia city,421010033005,2021,59946,1099,325,64,261
Philadelphia city,421010033006,2021,17319,118,134,117,17
Philadelphia city,421010036001,2021,50272,1381,63,19,44
Philadelphia city,421010036002,2021,63546,1190,330,166,164
Philadelphia city,421010036003,2021,14831,1968,1380,1100,280
Philadelphia city,421010036004,2021,23556,385,55,0,55
Philadelphia city,421010037011,2021,94928,711,20,6,14
Philadelphia city,421010037012,2021,37583,474,577,468,109
Philadelphia city,421010037015,2021,62933,1322,202,96,106
Philadelphia city,421010037021,2021,49355,1580,141,99,42
Philadelphia city,421010037022,2021,37404,1055,104,37,67
Philadelphia city,421010037023,2021,47625,592,295,70,225
Philadelphia city,421010038001,2021,80458,988,50,0,50
Philadelphia city,421010038002,2021,97106,1132,16,0,16
Philadelphia city,421010038003,2021,79653,831,128,128,0
Philadelphia city,421010039011,2021,52072,1081,131,73,58
Philadelphia city,421010039012,2021,54205,1520,448,120,328
Philadelphia city,421010039013,2021,65333,1809,309,89,220
Philadelphia city,421010039014,2021,50952,815,271,88,183
Philadelphia city,421010039021,2021,59817,1431,255,47,208
Philadelphia city,421010039022,2021,74104,2013,246,29,217
Philadelphia city,421010039023,2021,74732,1545,79,30,49
Philadelphia city,421010040011,2021,70387,1179,131,131,0
Philadelphia city,421010040012,2021,69830,872,185,185,0
Philadelphia city,421010040021,2021,59242,476,17,0,17
Philadelphia city,421010040022,2021,57868,1416,131,104,27
Philadelphia city,421010040023,2021,100000,1895,35,35,0
Philadelphia city,421010041011,2021,89049,599,0,0,0
Philadelphia city,421010041013,2021,61678,1664,140,36,104
Philadelphia city,421010041014,2021,50035,957,272,140,132
Philadelphia city,421010042012,2021,63224,1312,620,386,234
Philadelphia city,421010042014,2021,84593,1388,0,0,0
Philadelphia city,421010042021,2021,70137,2148,163,88,75
Philadelphia city,421010042022,2021,43702,651,295,189,106
Philadelphia city,421010042023,2021,37174,1209,180,171,9
Philadelphia city,421010042024,2021,68270,569,203,191,12
Philadelphia city,421010054001,2021,65341,1213,365,108,257
Philadelphia city,421010055001,2021,54722,1418,356,147,209
Philadelphia city,421010055002,2021,96176,337,37,35,2
Philadelphia city,421010055003,2021,108170,1410,22,11,11
Philadelphia city,421010056001,2021,42661,920,251,17,234
Philadelphia city,421010060001,2021,54019,1267,244,76,168
Philadelphia city,421010060002,2021,44625,878,292,147,145
Philadelphia city,421010060003,2021,43825,1184,123,79,44
Philadelphia city,421010060005,2021,71837,1025,166,73,93
Philadelphia city,421010061001,2021,35650,1681,474,326,148
Philadelphia city,421010061002,2021,48750,492,137,0,137
Philadelphia city,421010062001,2021,34583,419,385,259,126
Philadelphia city,421010062002,2021,39091,669,140,70,70
Philadelphia city,421010062004,2021,39821,1671,282,91,191
Philadelphia city,421010063001,2021,40789,264,256,80,176
Philadelphia city,421010063002,2021,29232,752,396,325,71
Philadelphia city,421010063003,2021,40332,476,123,123,0
Philadelphia city,421010063004,2021,26473,1079,717,414,303
Philadelphia city,421010064001,2021,23886,690,612,26,586
Philadelphia city,421010064002,2021,48011,1481,577,197,380
Philadelphia city,421010064003,2021,24654,961,343,218,125
Philadelphia city,421010065001,2021,28855,596,432,85,347
Philadelphia city,421010065003,2021,52143,2072,522,163,359
Philadelphia city,421010066001,2021,46389,286,235,196,39
Philadelphia city,421010066002,2021,34119,819,162,146,16
Philadelphia city,421010066003,2021,18542,936,1085,694,391
Philadelphia city,421010067002,2021,39557,1492,961,537,424
Philadelphia city,421010067003,2021,41458,1809,509,191,318
Philadelphia city,421010067004,2021,39634,1027,509,119,390
Philadelphia city,421010070001,2021,35737,1013,37,14,23
Philadelphia city,421010070003,2021,38476,356,290,95,195
Philadelphia city,421010070004,2021,34265,333,70,40,30
Philadelphia city,421010071011,2021,35500,478,467,332,135
Philadelphia city,421010071012,2021,34449,776,538,482,56
Philadelphia city,421010071013,2021,34605,278,30,30,0
Philadelphia city,421010071021,2021,42344,646,176,102,74
Philadelphia city,421010071022,2021,27232,1022,157,31,126
Philadelphia city,421010071023,2021,18919,369,168,98,70
Philadelphia city,421010071025,2021,31656,614,158,140,18
Philadelphia city,421010072001,2021,38174,1132,284,139,145
Philadelphia city,421010072003,2021,56934,148,145,103,42
Philadelphia city,421010072004,2021,56964,399,288,91,197
Philadelphia city,421010072006,2021,33750,477,183,51,132
Philadelphia city,421010073001,2021,91250,767,45,27,18
